2000,0
2025,0
2050,0
2075,0
2100,0
2125,0
2150,0
2175,0
2200,0
2225,0
2250,0
2275,0
2300,0
2325,0
2350,0
2375,0
2400,0
2425,0
2450,0
2475,0
2500,0
2525,0
2550,0
2575,0
2600,0
2625,0
2650,0
2675,0
2700,203.182
2725,387.273
2750,416.591
2775,445.909
2800,474.886
2825,503.523
2850,532.5
2875,561.818
2900,593.182
2925,622.841
2950,652.841
2975,683.523
3000,713.182
3025,742.841
3050,773.182
3075,804.545
3100,835.909
3125,867.614
3150,900.341
3175,933.068
3200,965.455
3225,999.205
3250,1033.295
3275,1066.364
3300,1099.091
3325,1132.841
3350,1165.909
3375,1198.295
3400,1233.409
3425,1268.864
3450,1306.023
3475,1340.795
3500,1373.523
3525,1407.955
3550,1444.091
3575,1479.205
3600,1516.023
3625,1549.773
3650,1587.273
3675,1623.409
3700,1659.886
3725,1697.727
3750,1735.568
3775,1774.091
3800,1811.932
3825,1849.091
3850,1888.295
3875,1924.432
3900,1960.568
3925,1992.614
3950,2025.341
3975,2062.841
4000,2097.614
4025,2131.364
4050,2169.886
4075,2207.727
4100,2241.477
4125,2273.864
4150,2306.591
4175,2342.045
4200,2373.75
4225,2405.114
4250,2434.091
4275,2463.409
4300,2494.091
4325,2518.977
4350,2543.523
4375,2567.727
4400,2592.614
4425,2617.159
4450,2641.023
4475,2664.886
4500,2689.432
4525,2709.886
4550,2727.955
4575,2749.773
4600,2766.818
4625,2786.591
4650,2805.341
4675,2820.341
4700,2838.409
4725,2851.023
4750,2857.841
4775,2867.386
4800,2877.273
4825,2884.432
4850,2893.295
4875,2899.432
4900,2903.864
4925,2907.955
4950,2907.955
4975,2907.955
5000,2907.955
5025,2911.364
5050,2916.477
5075,2911.023
5100,2906.591
5125,2905.568
5150,2902.5
5175,2902.159
5200,2900.114
5225,2900.455
5250,2899.432
5275,2898.068
5300,2898.409
5325,2899.432
5350,2899.773
5375,2898.75
5400,2898.75
5425,2898.75
5450,2900.455
5475,2899.432
5500,2899.773
5525,2896.364
5550,2898.409
5575,2898.409
5600,2898.409
5625,2899.432
5650,2895
5675,2895.682
5700,2895.682
5725,2891.25
5750,2892.955
5775,2892.273
5800,2895
5825,2894.318
5850,2896.364
5875,2899.773
5900,2897.045
5925,2897.727
5950,2900.455
5975,2897.727
6000,2900.455
6025,2897.727
6050,2898.75
6075,2896.364
6100,2898.75
6125,2899.773
6150,2902.841
6175,2901.818
6200,2901.136
6225,2900.795
6250,2900.455
6275,2901.136
6300,2898.409
6325,2901.818
6350,2899.091
6375,2898.409
6400,2898.068
6425,2898.75
6450,2898.75
6475,2898.068
